0.001	17980	seq_l17980_e0.001_n1	wfa-ultralow	345830.0	time_ns
0.001	17980	seq_l17980_e0.001_n1	wfa-ultralow	4832	memory_kb
0.001	17980	seq_l17980_e0.001_n1	wfa-high	236080.0	time_ns
0.001	17980	seq_l17980_e0.001_n1	wfa-high	4320	memory_kb
0.001	17990	seq_l17990_e0.001_n1	wfa-ultralow	559280.0	time_ns
0.001	17990	seq_l17990_e0.001_n1	wfa-ultralow	3448	memory_kb
0.001	17990	seq_l17990_e0.001_n1	wfa-high	226960.0	time_ns
0.001	17990	seq_l17990_e0.001_n1	wfa-high	4372	memory_kb
0.001	18000	seq_l18000_e0.001_n1	wfa-ultralow	571180.0	time_ns
0.001	18000	seq_l18000_e0.001_n1	wfa-ultralow	3248	memory_kb
0.001	18000	seq_l18000_e0.001_n1	wfa-high	234100.0	time_ns
0.001	18000	seq_l18000_e0.001_n1	wfa-high	4320	memory_kb
0.001	18010	seq_l18010_e0.001_n1	wfa-ultralow	490390.0	time_ns
0.001	18010	seq_l18010_e0.001_n1	wfa-ultralow	4768	memory_kb
0.001	18010	seq_l18010_e0.001_n1	wfa-high	343890.0	time_ns
0.001	18010	seq_l18010_e0.001_n1	wfa-high	4220	memory_kb
0.001	18020	seq_l18020_e0.001_n1	wfa-ultralow	588030.0	time_ns
0.001	18020	seq_l18020_e0.001_n1	wfa-ultralow	5132	memory_kb
0.001	18020	seq_l18020_e0.001_n1	wfa-high	229460.0	time_ns
0.001	18020	seq_l18020_e0.001_n1	wfa-high	4252	memory_kb
0.001	18030	seq_l18030_e0.001_n1	wfa-ultralow	727660.0	time_ns
0.001	18030	seq_l18030_e0.001_n1	wfa-ultralow	4848	memory_kb
0.001	18030	seq_l18030_e0.001_n1	wfa-high	245700.0	time_ns
0.001	18030	seq_l18030_e0.001_n1	wfa-high	4440	memory_kb
0.001	18040	seq_l18040_e0.001_n1	wfa-ultralow	246260.0	time_ns
0.001	18040	seq_l18040_e0.001_n1	wfa-ultralow	4880	memory_kb
0.001	18040	seq_l18040_e0.001_n1	wfa-high	311300.0	time_ns
0.001	18040	seq_l18040_e0.001_n1	wfa-high	4932	memory_kb
0.001	18050	seq_l18050_e0.001_n1	wfa-ultralow	704370.0	time_ns
0.001	18050	seq_l18050_e0.001_n1	wfa-ultralow	4852	memory_kb
0.001	18050	seq_l18050_e0.001_n1	wfa-high	225230.0	time_ns
0.001	18050	seq_l18050_e0.001_n1	wfa-high	4216	memory_kb
0.001	18060	seq_l18060_e0.001_n1	wfa-ultralow	916620.0	time_ns
0.001	18060	seq_l18060_e0.001_n1	wfa-ultralow	5440	memory_kb
0.001	18060	seq_l18060_e0.001_n1	wfa-high	235620.0	time_ns
0.001	18060	seq_l18060_e0.001_n1	wfa-high	4360	memory_kb
0.001	18070	seq_l18070_e0.001_n1	wfa-ultralow	267160.0	time_ns
0.001	18070	seq_l18070_e0.001_n1	wfa-ultralow	4792	memory_kb
0.001	18070	seq_l18070_e0.001_n1	wfa-high	232110.0	time_ns
0.001	18070	seq_l18070_e0.001_n1	wfa-high	4216	memory_kb
0.001	18080	seq_l18080_e0.001_n1	wfa-ultralow	604510.0	time_ns
0.001	18080	seq_l18080_e0.001_n1	wfa-ultralow	5020	memory_kb
0.001	18080	seq_l18080_e0.001_n1	wfa-high	242140.0	time_ns
0.001	18080	seq_l18080_e0.001_n1	wfa-high	4168	memory_kb
0.001	18090	seq_l18090_e0.001_n1	wfa-ultralow	602180.0	time_ns
0.001	18090	seq_l18090_e0.001_n1	wfa-ultralow	3248	memory_kb
0.001	18090	seq_l18090_e0.001_n1	wfa-high	244920.0	time_ns
0.001	18090	seq_l18090_e0.001_n1	wfa-high	4636	memory_kb
0.001	18100	seq_l18100_e0.001_n1	wfa-ultralow	571630.0	time_ns
0.001	18100	seq_l18100_e0.001_n1	wfa-ultralow	4884	memory_kb
0.001	18100	seq_l18100_e0.001_n1	wfa-high	245110.0	time_ns
0.001	18100	seq_l18100_e0.001_n1	wfa-high	4220	memory_kb
0.001	18110	seq_l18110_e0.001_n1	wfa-ultralow	852760.0	time_ns
0.001	18110	seq_l18110_e0.001_n1	wfa-ultralow	8644	memory_kb
0.001	18110	seq_l18110_e0.001_n1	wfa-high	288080.0	time_ns
0.001	18110	seq_l18110_e0.001_n1	wfa-high	5108	memory_kb
0.001	18120	seq_l18120_e0.001_n1	wfa-ultralow	525680.0	time_ns
0.001	18120	seq_l18120_e0.001_n1	wfa-ultralow	4760	memory_kb
0.001	18120	seq_l18120_e0.001_n1	wfa-high	229800.0	time_ns
0.001	18120	seq_l18120_e0.001_n1	wfa-high	4192	memory_kb
0.001	18130	seq_l18130_e0.001_n1	wfa-ultralow	717560.0	time_ns
0.001	18130	seq_l18130_e0.001_n1	wfa-ultralow	4824	memory_kb
0.001	18130	seq_l18130_e0.001_n1	wfa-high	236740.0	time_ns
0.001	18130	seq_l18130_e0.001_n1	wfa-high	4348	memory_kb
0.001	18140	seq_l18140_e0.001_n1	wfa-ultralow	1230000.0	time_ns
0.001	18140	seq_l18140_e0.001_n1	wfa-ultralow	9032	memory_kb
0.001	18140	seq_l18140_e0.001_n1	wfa-high	231480.0	time_ns
0.001	18140	seq_l18140_e0.001_n1	wfa-high	4216	memory_kb
0.001	18150	seq_l18150_e0.001_n1	wfa-ultralow	755560.0	time_ns
0.001	18150	seq_l18150_e0.001_n1	wfa-ultralow	5220	memory_kb
0.001	18150	seq_l18150_e0.001_n1	wfa-high	231210.0	time_ns
0.001	18150	seq_l18150_e0.001_n1	wfa-high	4240	memory_kb
0.001	18160	seq_l18160_e0.001_n1	wfa-ultralow	307450.0	time_ns
0.001	18160	seq_l18160_e0.001_n1	wfa-ultralow	3372	memory_kb
0.001	18160	seq_l18160_e0.001_n1	wfa-high	233900.0	time_ns
0.001	18160	seq_l18160_e0.001_n1	wfa-high	4252	memory_kb
0.001	18170	seq_l18170_e0.001_n1	wfa-ultralow	1150000.0	time_ns
0.001	18170	seq_l18170_e0.001_n1	wfa-ultralow	8796	memory_kb
0.001	18170	seq_l18170_e0.001_n1	wfa-high	238670.0	time_ns
0.001	18170	seq_l18170_e0.001_n1	wfa-high	4172	memory_kb
0.001	18180	seq_l18180_e0.001_n1	wfa-ultralow	850390.0	time_ns
0.001	18180	seq_l18180_e0.001_n1	wfa-ultralow	5344	memory_kb
0.001	18180	seq_l18180_e0.001_n1	wfa-high	239990.0	time_ns
0.001	18180	seq_l18180_e0.001_n1	wfa-high	4172	memory_kb
0.001	18190	seq_l18190_e0.001_n1	wfa-ultralow	1190000.0	time_ns
0.001	18190	seq_l18190_e0.001_n1	wfa-ultralow	8812	memory_kb
0.001	18190	seq_l18190_e0.001_n1	wfa-high	230630.0	time_ns
0.001	18190	seq_l18190_e0.001_n1	wfa-high	4284	memory_kb
0.001	18200	seq_l18200_e0.001_n1	wfa-ultralow	984650.0	time_ns
0.001	18200	seq_l18200_e0.001_n1	wfa-ultralow	5236	memory_kb
0.001	18200	seq_l18200_e0.001_n1	wfa-high	338100.0	time_ns
0.001	18200	seq_l18200_e0.001_n1	wfa-high	4772	memory_kb
0.001	18210	seq_l18210_e0.001_n1	wfa-ultralow	765530.0	time_ns
0.001	18210	seq_l18210_e0.001_n1	wfa-ultralow	5252	memory_kb
0.001	18210	seq_l18210_e0.001_n1	wfa-high	382140.0	time_ns
0.001	18210	seq_l18210_e0.001_n1	wfa-high	4192	memory_kb
0.001	18220	seq_l18220_e0.001_n1	wfa-ultralow	662960.0	time_ns
0.001	18220	seq_l18220_e0.001_n1	wfa-ultralow	5368	memory_kb
0.001	18220	seq_l18220_e0.001_n1	wfa-high	370840.0	time_ns
0.001	18220	seq_l18220_e0.001_n1	wfa-high	4764	memory_kb
0.001	18230	seq_l18230_e0.001_n1	wfa-ultralow	738110.0	time_ns
0.001	18230	seq_l18230_e0.001_n1	wfa-ultralow	4856	memory_kb
0.001	18230	seq_l18230_e0.001_n1	wfa-high	258380.0	time_ns
0.001	18230	seq_l18230_e0.001_n1	wfa-high	4964	memory_kb
0.001	18240	seq_l18240_e0.001_n1	wfa-ultralow	708240.0	time_ns
0.001	18240	seq_l18240_e0.001_n1	wfa-ultralow	4888	memory_kb
0.001	18240	seq_l18240_e0.001_n1	wfa-high	494700.0	time_ns
0.001	18240	seq_l18240_e0.001_n1	wfa-high	4732	memory_kb
0.001	18250	seq_l18250_e0.001_n1	wfa-ultralow	678810.0	time_ns
0.001	18250	seq_l18250_e0.001_n1	wfa-ultralow	5148	memory_kb
0.001	18250	seq_l18250_e0.001_n1	wfa-high	235270.0	time_ns
0.001	18250	seq_l18250_e0.001_n1	wfa-high	4228	memory_kb
0.001	18260	seq_l18260_e0.001_n1	wfa-ultralow	738040.0	time_ns
0.001	18260	seq_l18260_e0.001_n1	wfa-ultralow	4812	memory_kb
0.001	18260	seq_l18260_e0.001_n1	wfa-high	228650.0	time_ns
0.001	18260	seq_l18260_e0.001_n1	wfa-high	4360	memory_kb
0.001	18270	seq_l18270_e0.001_n1	wfa-ultralow	556340.0	time_ns
0.001	18270	seq_l18270_e0.001_n1	wfa-ultralow	3380	memory_kb
0.001	18270	seq_l18270_e0.001_n1	wfa-high	231160.0	time_ns
0.001	18270	seq_l18270_e0.001_n1	wfa-high	4216	memory_kb
0.001	18280	seq_l18280_e0.001_n1	wfa-ultralow	676420.0	time_ns
0.001	18280	seq_l18280_e0.001_n1	wfa-ultralow	4868	memory_kb
0.001	18280	seq_l18280_e0.001_n1	wfa-high	349400.0	time_ns
0.001	18280	seq_l18280_e0.001_n1	wfa-high	4704	memory_kb
0.001	18290	seq_l18290_e0.001_n1	wfa-ultralow	669330.0	time_ns
0.001	18290	seq_l18290_e0.001_n1	wfa-ultralow	4852	memory_kb
0.001	18290	seq_l18290_e0.001_n1	wfa-high	230560.0	time_ns
0.001	18290	seq_l18290_e0.001_n1	wfa-high	4216	memory_kb
0.001	18300	seq_l18300_e0.001_n1	wfa-ultralow	562620.0	time_ns
0.001	18300	seq_l18300_e0.001_n1	wfa-ultralow	3380	memory_kb
0.001	18300	seq_l18300_e0.001_n1	wfa-high	234240.0	time_ns
0.001	18300	seq_l18300_e0.001_n1	wfa-high	4192	memory_kb
0.001	18310	seq_l18310_e0.001_n1	wfa-ultralow	627350.0	time_ns
0.001	18310	seq_l18310_e0.001_n1	wfa-ultralow	5288	memory_kb
0.001	18310	seq_l18310_e0.001_n1	wfa-high	496380.0	time_ns
0.001	18310	seq_l18310_e0.001_n1	wfa-high	4512	memory_kb
0.001	18320	seq_l18320_e0.001_n1	wfa-ultralow	800160.0	time_ns
0.001	18320	seq_l18320_e0.001_n1	wfa-ultralow	5180	memory_kb
0.001	18320	seq_l18320_e0.001_n1	wfa-high	243250.0	time_ns
0.001	18320	seq_l18320_e0.001_n1	wfa-high	4512	memory_kb
0.001	18330	seq_l18330_e0.001_n1	wfa-ultralow	652830.0	time_ns
0.001	18330	seq_l18330_e0.001_n1	wfa-ultralow	5424	memory_kb
0.001	18330	seq_l18330_e0.001_n1	wfa-high	200490.0	time_ns
0.001	18330	seq_l18330_e0.001_n1	wfa-high	4756	memory_kb
0.001	18340	seq_l18340_e0.001_n1	wfa-ultralow	593770.0	time_ns
0.001	18340	seq_l18340_e0.001_n1	wfa-ultralow	4976	memory_kb
0.001	18340	seq_l18340_e0.001_n1	wfa-high	236140.0	time_ns
0.001	18340	seq_l18340_e0.001_n1	wfa-high	4252	memory_kb
0.001	18350	seq_l18350_e0.001_n1	wfa-ultralow	496360.0	time_ns
0.001	18350	seq_l18350_e0.001_n1	wfa-ultralow	4868	memory_kb
0.001	18350	seq_l18350_e0.001_n1	wfa-high	229450.0	time_ns
0.001	18350	seq_l18350_e0.001_n1	wfa-high	4188	memory_kb
0.001	18360	seq_l18360_e0.001_n1	wfa-ultralow	522309.99999999994	time_ns
0.001	18360	seq_l18360_e0.001_n1	wfa-ultralow	4844	memory_kb
0.001	18360	seq_l18360_e0.001_n1	wfa-high	237310.0	time_ns
0.001	18360	seq_l18360_e0.001_n1	wfa-high	4244	memory_kb
0.001	18370	seq_l18370_e0.001_n1	wfa-ultralow	711580.0	time_ns
0.001	18370	seq_l18370_e0.001_n1	wfa-ultralow	4836	memory_kb
0.001	18370	seq_l18370_e0.001_n1	wfa-high	233270.0	time_ns
0.001	18370	seq_l18370_e0.001_n1	wfa-high	4284	memory_kb
0.001	18380	seq_l18380_e0.001_n1	wfa-ultralow	894270.0	time_ns
0.001	18380	seq_l18380_e0.001_n1	wfa-ultralow	5232	memory_kb
0.001	18380	seq_l18380_e0.001_n1	wfa-high	216540.0	time_ns
0.001	18380	seq_l18380_e0.001_n1	wfa-high	4764	memory_kb
0.001	18390	seq_l18390_e0.001_n1	wfa-ultralow	723410.0	time_ns
0.001	18390	seq_l18390_e0.001_n1	wfa-ultralow	4852	memory_kb
0.001	18390	seq_l18390_e0.001_n1	wfa-high	221080.0	time_ns
0.001	18390	seq_l18390_e0.001_n1	wfa-high	4232	memory_kb
0.001	18400	seq_l18400_e0.001_n1	wfa-ultralow	689660.0	time_ns
0.001	18400	seq_l18400_e0.001_n1	wfa-ultralow	5540	memory_kb
0.001	18400	seq_l18400_e0.001_n1	wfa-high	234370.0	time_ns
0.001	18400	seq_l18400_e0.001_n1	wfa-high	4252	memory_kb
0.001	18410	seq_l18410_e0.001_n1	wfa-ultralow	879160.0	time_ns
0.001	18410	seq_l18410_e0.001_n1	wfa-ultralow	8644	memory_kb
0.001	18410	seq_l18410_e0.001_n1	wfa-high	495510.0	time_ns
0.001	18410	seq_l18410_e0.001_n1	wfa-high	4808	memory_kb
0.001	18420	seq_l18420_e0.001_n1	wfa-ultralow	610890.0	time_ns
0.001	18420	seq_l18420_e0.001_n1	wfa-ultralow	5044	memory_kb
0.001	18420	seq_l18420_e0.001_n1	wfa-high	313080.0	time_ns
0.001	18420	seq_l18420_e0.001_n1	wfa-high	4432	memory_kb
0.001	18430	seq_l18430_e0.001_n1	wfa-ultralow	536410.0	time_ns
0.001	18430	seq_l18430_e0.001_n1	wfa-ultralow	4808	memory_kb
0.001	18430	seq_l18430_e0.001_n1	wfa-high	371730.0	time_ns
0.001	18430	seq_l18430_e0.001_n1	wfa-high	4696	memory_kb
0.001	18440	seq_l18440_e0.001_n1	wfa-ultralow	575360.0	time_ns
0.001	18440	seq_l18440_e0.001_n1	wfa-ultralow	4896	memory_kb
0.001	18440	seq_l18440_e0.001_n1	wfa-high	241700.0	time_ns
0.001	18440	seq_l18440_e0.001_n1	wfa-high	4180	memory_kb
0.001	18450	seq_l18450_e0.001_n1	wfa-ultralow	955080.0	time_ns
0.001	18450	seq_l18450_e0.001_n1	wfa-ultralow	5372	memory_kb
0.001	18450	seq_l18450_e0.001_n1	wfa-high	237760.0	time_ns
0.001	18450	seq_l18450_e0.001_n1	wfa-high	4284	memory_kb
0.001	18460	seq_l18460_e0.001_n1	wfa-ultralow	636240.0	time_ns
0.001	18460	seq_l18460_e0.001_n1	wfa-ultralow	3260	memory_kb
0.001	18460	seq_l18460_e0.001_n1	wfa-high	244990.0	time_ns
0.001	18460	seq_l18460_e0.001_n1	wfa-high	4244	memory_kb
0.001	18470	seq_l18470_e0.001_n1	wfa-ultralow	285950.0	time_ns
0.001	18470	seq_l18470_e0.001_n1	wfa-ultralow	4792	memory_kb
0.001	18470	seq_l18470_e0.001_n1	wfa-high	231750.0	time_ns
0.001	18470	seq_l18470_e0.001_n1	wfa-high	4372	memory_kb
0.001	18480	seq_l18480_e0.001_n1	wfa-ultralow	683580.0	time_ns
0.001	18480	seq_l18480_e0.001_n1	wfa-ultralow	4784	memory_kb
0.001	18480	seq_l18480_e0.001_n1	wfa-high	236360.0	time_ns
0.001	18480	seq_l18480_e0.001_n1	wfa-high	4252	memory_kb
0.001	18490	seq_l18490_e0.001_n1	wfa-ultralow	571450.0	time_ns
0.001	18490	seq_l18490_e0.001_n1	wfa-ultralow	4812	memory_kb
0.001	18490	seq_l18490_e0.001_n1	wfa-high	242080.0	time_ns
0.001	18490	seq_l18490_e0.001_n1	wfa-high	4176	memory_kb
0.001	18500	seq_l18500_e0.001_n1	wfa-ultralow	618440.0	time_ns
0.001	18500	seq_l18500_e0.001_n1	wfa-ultralow	4780	memory_kb
0.001	18500	seq_l18500_e0.001_n1	wfa-high	229830.0	time_ns
0.001	18500	seq_l18500_e0.001_n1	wfa-high	4244	memory_kb
0.001	18510	seq_l18510_e0.001_n1	wfa-ultralow	539180.0	time_ns
0.001	18510	seq_l18510_e0.001_n1	wfa-ultralow	3256	memory_kb
0.001	18510	seq_l18510_e0.001_n1	wfa-high	373080.0	time_ns
0.001	18510	seq_l18510_e0.001_n1	wfa-high	4208	memory_kb
0.001	18520	seq_l18520_e0.001_n1	wfa-ultralow	264030.0	time_ns
0.001	18520	seq_l18520_e0.001_n1	wfa-ultralow	4784	memory_kb
0.001	18520	seq_l18520_e0.001_n1	wfa-high	220600.0	time_ns
0.001	18520	seq_l18520_e0.001_n1	wfa-high	4240	memory_kb
0.001	18530	seq_l18530_e0.001_n1	wfa-ultralow	696910.0	time_ns
0.001	18530	seq_l18530_e0.001_n1	wfa-ultralow	4972	memory_kb
0.001	18530	seq_l18530_e0.001_n1	wfa-high	236140.0	time_ns
0.001	18530	seq_l18530_e0.001_n1	wfa-high	4252	memory_kb
0.001	18540	seq_l18540_e0.001_n1	wfa-ultralow	717220.0	time_ns
0.001	18540	seq_l18540_e0.001_n1	wfa-ultralow	4784	memory_kb
0.001	18540	seq_l18540_e0.001_n1	wfa-high	230980.0	time_ns
0.001	18540	seq_l18540_e0.001_n1	wfa-high	4364	memory_kb
0.001	18550	seq_l18550_e0.001_n1	wfa-ultralow	651220.0	time_ns
0.001	18550	seq_l18550_e0.001_n1	wfa-ultralow	4768	memory_kb
0.001	18550	seq_l18550_e0.001_n1	wfa-high	242460.0	time_ns
0.001	18550	seq_l18550_e0.001_n1	wfa-high	4320	memory_kb
0.001	18560	seq_l18560_e0.001_n1	wfa-ultralow	542750.0	time_ns
0.001	18560	seq_l18560_e0.001_n1	wfa-ultralow	4844	memory_kb
0.001	18560	seq_l18560_e0.001_n1	wfa-high	229680.0	time_ns
0.001	18560	seq_l18560_e0.001_n1	wfa-high	4176	memory_kb
0.001	18570	seq_l18570_e0.001_n1	wfa-ultralow	902130.0	time_ns
0.001	18570	seq_l18570_e0.001_n1	wfa-ultralow	5328	memory_kb
0.001	18570	seq_l18570_e0.001_n1	wfa-high	233290.0	time_ns
0.001	18570	seq_l18570_e0.001_n1	wfa-high	4288	memory_kb
0.001	18580	seq_l18580_e0.001_n1	wfa-ultralow	675340.0	time_ns
0.001	18580	seq_l18580_e0.001_n1	wfa-ultralow	4832	memory_kb
0.001	18580	seq_l18580_e0.001_n1	wfa-high	373180.0	time_ns
0.001	18580	seq_l18580_e0.001_n1	wfa-high	4840	memory_kb
0.001	18590	seq_l18590_e0.001_n1	wfa-ultralow	864250.0	time_ns
0.001	18590	seq_l18590_e0.001_n1	wfa-ultralow	5380	memory_kb
0.001	18590	seq_l18590_e0.001_n1	wfa-high	333690.0	time_ns
0.001	18590	seq_l18590_e0.001_n1	wfa-high	4732	memory_kb
0.001	18600	seq_l18600_e0.001_n1	wfa-ultralow	515470.0	time_ns
0.001	18600	seq_l18600_e0.001_n1	wfa-ultralow	4764	memory_kb
0.001	18600	seq_l18600_e0.001_n1	wfa-high	365140.0	time_ns
0.001	18600	seq_l18600_e0.001_n1	wfa-high	4704	memory_kb
0.001	18610	seq_l18610_e0.001_n1	wfa-ultralow	929920.0	time_ns
0.001	18610	seq_l18610_e0.001_n1	wfa-ultralow	8524	memory_kb
0.001	18610	seq_l18610_e0.001_n1	wfa-high	341990.0	time_ns
0.001	18610	seq_l18610_e0.001_n1	wfa-high	4372	memory_kb
0.001	18620	seq_l18620_e0.001_n1	wfa-ultralow	1200000.0	time_ns
0.001	18620	seq_l18620_e0.001_n1	wfa-ultralow	8604	memory_kb
0.001	18620	seq_l18620_e0.001_n1	wfa-high	239530.0	time_ns
0.001	18620	seq_l18620_e0.001_n1	wfa-high	4220	memory_kb
0.001	18630	seq_l18630_e0.001_n1	wfa-ultralow	652070.0	time_ns
0.001	18630	seq_l18630_e0.001_n1	wfa-ultralow	5028	memory_kb
0.001	18630	seq_l18630_e0.001_n1	wfa-high	235720.0	time_ns
0.001	18630	seq_l18630_e0.001_n1	wfa-high	4360	memory_kb
0.001	18640	seq_l18640_e0.001_n1	wfa-ultralow	208230.0	time_ns
0.001	18640	seq_l18640_e0.001_n1	wfa-ultralow	8400	memory_kb
0.001	18640	seq_l18640_e0.001_n1	wfa-high	233210.0	time_ns
0.001	18640	seq_l18640_e0.001_n1	wfa-high	4176	memory_kb
0.001	18650	seq_l18650_e0.001_n1	wfa-ultralow	818590.0	time_ns
0.001	18650	seq_l18650_e0.001_n1	wfa-ultralow	5112	memory_kb
0.001	18650	seq_l18650_e0.001_n1	wfa-high	231060.0	time_ns
0.001	18650	seq_l18650_e0.001_n1	wfa-high	4212	memory_kb
0.001	18660	seq_l18660_e0.001_n1	wfa-ultralow	660670.0	time_ns
0.001	18660	seq_l18660_e0.001_n1	wfa-ultralow	4808	memory_kb
0.001	18660	seq_l18660_e0.001_n1	wfa-high	318210.0	time_ns
0.001	18660	seq_l18660_e0.001_n1	wfa-high	4252	memory_kb
0.001	18670	seq_l18670_e0.001_n1	wfa-ultralow	512720.0	time_ns
0.001	18670	seq_l18670_e0.001_n1	wfa-ultralow	4840	memory_kb
0.001	18670	seq_l18670_e0.001_n1	wfa-high	340790.0	time_ns
0.001	18670	seq_l18670_e0.001_n1	wfa-high	4776	memory_kb
0.001	18680	seq_l18680_e0.001_n1	wfa-ultralow	1350000.0	time_ns
0.001	18680	seq_l18680_e0.001_n1	wfa-ultralow	8608	memory_kb
0.001	18680	seq_l18680_e0.001_n1	wfa-high	229800.0	time_ns
0.001	18680	seq_l18680_e0.001_n1	wfa-high	4372	memory_kb
0.001	18690	seq_l18690_e0.001_n1	wfa-ultralow	494690.0	time_ns
0.001	18690	seq_l18690_e0.001_n1	wfa-ultralow	4780	memory_kb
0.001	18690	seq_l18690_e0.001_n1	wfa-high	239520.0	time_ns
0.001	18690	seq_l18690_e0.001_n1	wfa-high	4364	memory_kb
0.001	18700	seq_l18700_e0.001_n1	wfa-ultralow	553120.0	time_ns
0.001	18700	seq_l18700_e0.001_n1	wfa-ultralow	5088	memory_kb
0.001	18700	seq_l18700_e0.001_n1	wfa-high	286850.0	time_ns
0.001	18700	seq_l18700_e0.001_n1	wfa-high	4508	memory_kb
0.001	18710	seq_l18710_e0.001_n1	wfa-ultralow	492950.0	time_ns
0.001	18710	seq_l18710_e0.001_n1	wfa-ultralow	4984	memory_kb
0.001	18710	seq_l18710_e0.001_n1	wfa-high	393810.0	time_ns
0.001	18710	seq_l18710_e0.001_n1	wfa-high	4256	memory_kb
0.001	18720	seq_l18720_e0.001_n1	wfa-ultralow	683480.0	time_ns
0.001	18720	seq_l18720_e0.001_n1	wfa-ultralow	4776	memory_kb
0.001	18720	seq_l18720_e0.001_n1	wfa-high	319180.0	time_ns
0.001	18720	seq_l18720_e0.001_n1	wfa-high	4172	memory_kb
0.001	18730	seq_l18730_e0.001_n1	wfa-ultralow	628280.0	time_ns
0.001	18730	seq_l18730_e0.001_n1	wfa-ultralow	5160	memory_kb
0.001	18730	seq_l18730_e0.001_n1	wfa-high	385250.0	time_ns
0.001	18730	seq_l18730_e0.001_n1	wfa-high	4492	memory_kb
0.001	18740	seq_l18740_e0.001_n1	wfa-ultralow	223910.0	time_ns
0.001	18740	seq_l18740_e0.001_n1	wfa-ultralow	4772	memory_kb
0.001	18740	seq_l18740_e0.001_n1	wfa-high	309970.0	time_ns
0.001	18740	seq_l18740_e0.001_n1	wfa-high	4696	memory_kb
0.001	18750	seq_l18750_e0.001_n1	wfa-ultralow	810610.0	time_ns
0.001	18750	seq_l18750_e0.001_n1	wfa-ultralow	5220	memory_kb
0.001	18750	seq_l18750_e0.001_n1	wfa-high	369570.0	time_ns
0.001	18750	seq_l18750_e0.001_n1	wfa-high	4844	memory_kb
0.001	18760	seq_l18760_e0.001_n1	wfa-ultralow	628070.0	time_ns
0.001	18760	seq_l18760_e0.001_n1	wfa-ultralow	5012	memory_kb
0.001	18760	seq_l18760_e0.001_n1	wfa-high	239330.0	time_ns
0.001	18760	seq_l18760_e0.001_n1	wfa-high	4216	memory_kb
0.001	18770	seq_l18770_e0.001_n1	wfa-ultralow	686750.0	time_ns
0.001	18770	seq_l18770_e0.001_n1	wfa-ultralow	4812	memory_kb
0.001	18770	seq_l18770_e0.001_n1	wfa-high	234010.0	time_ns
0.001	18770	seq_l18770_e0.001_n1	wfa-high	4232	memory_kb
0.001	18780	seq_l18780_e0.001_n1	wfa-ultralow	714360.0	time_ns
0.001	18780	seq_l18780_e0.001_n1	wfa-ultralow	5268	memory_kb
0.001	18780	seq_l18780_e0.001_n1	wfa-high	227530.0	time_ns
0.001	18780	seq_l18780_e0.001_n1	wfa-high	4252	memory_kb
0.001	18790	seq_l18790_e0.001_n1	wfa-ultralow	730270.0	time_ns
0.001	18790	seq_l18790_e0.001_n1	wfa-ultralow	4932	memory_kb
0.001	18790	seq_l18790_e0.001_n1	wfa-high	233820.0	time_ns
0.001	18790	seq_l18790_e0.001_n1	wfa-high	4176	memory_kb
0.001	18800	seq_l18800_e0.001_n1	wfa-ultralow	659900.0	time_ns
0.001	18800	seq_l18800_e0.001_n1	wfa-ultralow	4792	memory_kb
0.001	18800	seq_l18800_e0.001_n1	wfa-high	232960.0	time_ns
0.001	18800	seq_l18800_e0.001_n1	wfa-high	4320	memory_kb
0.001	18810	seq_l18810_e0.001_n1	wfa-ultralow	337290.0	time_ns
0.001	18810	seq_l18810_e0.001_n1	wfa-ultralow	3260	memory_kb
0.001	18810	seq_l18810_e0.001_n1	wfa-high	380850.0	time_ns
0.001	18810	seq_l18810_e0.001_n1	wfa-high	4572	memory_kb
0.001	18820	seq_l18820_e0.001_n1	wfa-ultralow	678550.0	time_ns
0.001	18820	seq_l18820_e0.001_n1	wfa-ultralow	4852	memory_kb
0.001	18820	seq_l18820_e0.001_n1	wfa-high	233040.0	time_ns
0.001	18820	seq_l18820_e0.001_n1	wfa-high	4244	memory_kb
0.001	18830	seq_l18830_e0.001_n1	wfa-ultralow	519820.00000000006	time_ns
0.001	18830	seq_l18830_e0.001_n1	wfa-ultralow	4824	memory_kb
0.001	18830	seq_l18830_e0.001_n1	wfa-high	339450.0	time_ns
0.001	18830	seq_l18830_e0.001_n1	wfa-high	4888	memory_kb
0.001	18840	seq_l18840_e0.001_n1	wfa-ultralow	270840.0	time_ns
0.001	18840	seq_l18840_e0.001_n1	wfa-ultralow	3192	memory_kb
0.001	18840	seq_l18840_e0.001_n1	wfa-high	239050.0	time_ns
0.001	18840	seq_l18840_e0.001_n1	wfa-high	4668	memory_kb
0.001	18850	seq_l18850_e0.001_n1	wfa-ultralow	863420.0	time_ns
0.001	18850	seq_l18850_e0.001_n1	wfa-ultralow	5416	memory_kb
0.001	18850	seq_l18850_e0.001_n1	wfa-high	340410.0	time_ns
0.001	18850	seq_l18850_e0.001_n1	wfa-high	4884	memory_kb
0.001	18860	seq_l18860_e0.001_n1	wfa-ultralow	827310.0	time_ns
0.001	18860	seq_l18860_e0.001_n1	wfa-ultralow	5428	memory_kb
0.001	18860	seq_l18860_e0.001_n1	wfa-high	227710.0	time_ns
0.001	18860	seq_l18860_e0.001_n1	wfa-high	4180	memory_kb
0.001	18870	seq_l18870_e0.001_n1	wfa-ultralow	660770.0	time_ns
0.001	18870	seq_l18870_e0.001_n1	wfa-ultralow	5428	memory_kb
